age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex_selfID,capital-gain,capital-loss,hours-per-week,native-country,income
19,Private,376240,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Non-Female,0,0,42,United-States,<=50K
18,N/A,171964,HS-grad,9,Never-married,N/A,Own-child,White,Female,0,1602,20,United-States,<=50K
53,Private,231919,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,45,United-States,<=50K
35,Private,101978,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Non-Female,0,0,50,United-States,<=50K
42,Private,26672,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,<=50K
38,Private,195025,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,32,United-States,<=50K
26,Private,137367,Some-college,10,Never-married,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Non-Female,0,0,44,Philippines,<=50K
45,Private,187730,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Non-Female,0,0,40,United-States,<=50K
38,Private,89559,Some-college,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,40,Germany,<=50K
51,Self-emp-inc,139127,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,50,United-States,<=50K
20,Private,178469,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0,0,15,N/A,<=50K
35,Self-emp-not-inc,190895,Masters,14,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,40,United-States,>50K
38,Private,300975,Masters,14,Married-civ-spouse,Other-service,Husband,Black,Non-Female,0,1485,40,N/A,<=50K
26,Private,333541,HS-grad,9,Never-married,Other-service,Not-in-family,White,Non-Female,0,0,24,United-States,<=50K
22,Private,203182,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0,0,20,United-States,<=50K
58,State-gov,223400,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,20,United-States,>50K
38,State-gov,108293,Masters,14,Never-married,Prof-specialty,Other-relative,White,Female,0,0,40,United-States,<=50K
26,Private,156976,Assoc-voc,11,Separated,Other-service,Not-in-family,Black,Non-Female,0,0,40,United-States,<=50K
24,Federal-gov,314525,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Non-Female,0,1741,45,United-States,<=50K
28,Private,70034,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,45,United-States,>50K
42,Private,337629,12th,8,Married-civ-spouse,Craft-repair,Husband,Black,Non-Female,0,0,60,N/A,>50K
40,Self-emp-not-inc,107762,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,45,United-States,<=50K
24,Private,186314,Some-college,10,Separated,Prof-specialty,Own-child,White,Non-Female,0,0,54,United-States,<=50K
22,Private,62507,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
51,Private,254230,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,>50K
34,Private,177596,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Puerto-Rico,>50K
19,Private,264390,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,2001,40,United-States,<=50K
43,Private,91949,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,<=50K
17,N/A,275778,9th,5,Never-married,N/A,Own-child,White,Female,0,0,25,Mexico,<=50K
61,State-gov,124971,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,N/A,>50K
24,Private,275884,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
54,Self-emp-not-inc,192654,Bachelors,13,Divorced,Transport-moving,Not-in-family,White,Non-Female,0,0,65,United-States,<=50K
58,Private,31732,Some-college,10,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,45,United-States,>50K
42,Private,175935,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Non-Female,0,1980,46,United-States,<=50K
60,Local-gov,101110,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Non-Female,0,0,40,United-States,>50K
58,Self-emp-not-inc,131991,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Non-Female,0,0,72,United-States,<=50K
20,Private,137300,Assoc-voc,11,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
75,Self-emp-inc,125197,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Non-Female,0,0,26,United-States,<=50K
57,Private,96346,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,57,United-States,<=50K
40,Private,220563,12th,8,Divorced,Craft-repair,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
23,Private,213719,Assoc-acdm,12,Never-married,Sales,Own-child,Black,Female,0,0,36,United-States,<=50K
51,Private,90363,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Non-Female,15024,0,40,United-States,>50K
17,Private,117549,10th,6,Never-married,Sales,Other-relative,Black,Female,0,0,12,United-States,<=50K
41,Self-emp-inc,194636,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Non-Female,99999,0,65,United-States,>50K
33,Private,405913,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,Peru,>50K
33,Private,236396,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Non-Female,0,1902,55,United-States,>50K
38,Federal-gov,201617,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
21,N/A,357029,Some-college,10,Married-civ-spouse,N/A,Wife,Black,Female,2105,0,20,United-States,<=50K
37,Private,271767,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Non-Female,0,0,48,United-States,>50K
45,Private,160647,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,4687,0,35,United-States,>50K
52,Private,284329,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,15024,0,40,United-States,>50K
28,Private,377095,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
48,Private,164966,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Non-Female,0,0,40,India,>50K
28,Self-emp-inc,210295,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,50,United-States,>50K
20,Private,105585,Some-college,10,Never-married,Sales,Own-child,White,Non-Female,0,0,25,United-States,<=50K
34,Private,207668,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Non-Female,0,1887,40,United-States,>50K
52,Federal-gov,424012,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,53569,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
24,Private,509629,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
53,Local-gov,549341,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Non-Female,0,0,35,United-States,<=50K
61,Federal-gov,60641,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
41,Private,122215,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,15024,0,40,United-States,>50K
53,Private,113176,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,2597,0,40,United-States,<=50K
38,Private,146091,Doctorate,16,Married-civ-spouse,Exec-managerial,Wife,White,Female,99999,0,36,United-States,>50K
50,Private,92079,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Non-Female,0,0,45,United-States,>50K
46,Self-emp-not-inc,113434,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
33,Self-emp-not-inc,222162,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
35,Self-emp-not-inc,31095,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Non-Female,0,0,60,United-States,<=50K
32,Self-emp-not-inc,134727,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,40,United-States,<=50K
46,Self-emp-not-inc,101722,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,3137,0,40,United-States,<=50K
57,Self-emp-not-inc,222216,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,<=50K
23,Private,216639,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
76,Private,199949,9th,5,Married-civ-spouse,Protective-serv,Husband,White,Non-Female,0,0,13,United-States,<=50K
28,Private,398918,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
62,Private,159841,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
37,Self-emp-not-inc,154641,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Non-Female,2105,0,50,United-States,<=50K
22,Private,136824,11th,7,Never-married,Adm-clerical,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
29,Private,293073,Bachelors,13,Never-married,Sales,Not-in-family,White,Non-Female,0,0,50,United-States,>50K
30,Private,149568,9th,5,Never-married,Farming-fishing,Other-relative,Black,Non-Female,0,0,40,United-States,<=50K
45,Private,178319,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,7688,0,50,United-States,>50K
65,Private,149131,11th,7,Divorced,Machine-op-inspct,Other-relative,White,Non-Female,0,0,40,United-States,<=50K
25,Private,204338,HS-grad,9,Never-married,Farming-fishing,Unmarried,White,Non-Female,0,0,30,N/A,<=50K
49,Private,72333,Some-college,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
55,Private,255364,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,60,United-States,>50K
25,Private,272428,HS-grad,9,Never-married,Sales,Not-in-family,White,Non-Female,4416,0,42,United-States,<=50K
61,Private,204908,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
53,Private,183973,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,48,United-States,>50K
67,Private,397831,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,1539,40,United-States,<=50K
53,Federal-gov,181677,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
37,Private,64922,Bachelors,13,Separated,Other-service,Not-in-family,White,Non-Female,0,0,70,England,<=50K
25,Private,199224,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,45,United-States,>50K
59,Private,38573,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,>50K
34,Private,422836,HS-grad,9,Divorced,Prof-specialty,Unmarried,White,Non-Female,0,0,40,Mexico,<=50K
27,Private,38599,12th,8,Never-married,Transport-moving,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
36,Private,179358,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,30,United-States,<=50K
25,Private,250038,9th,5,Never-married,Farming-fishing,Other-relative,White,Non-Female,0,0,45,Mexico,<=50K
25,Private,483822,HS-grad,9,Never-married,Other-service,Own-child,White,Non-Female,0,0,40,El-Salvador,<=50K
33,Private,278736,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,50,United-States,<=50K
58,Private,281792,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,United-States,>50K
20,Federal-gov,340217,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
69,Private,108196,9th,5,Never-married,Craft-repair,Other-relative,White,Non-Female,2993,0,40,United-States,<=50K
38,Private,111128,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,>50K
38,Private,329980,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Non-Female,0,0,55,United-States,<=50K
54,Self-emp-inc,162439,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,98,United-States,>50K
38,Private,102350,Some-college,10,Divorced,Craft-repair,Unmarried,White,Non-Female,0,0,40,United-States,<=50K
18,Private,142647,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
26,Private,318518,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
32,Private,191856,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,>50K
32,Private,231043,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,5178,0,48,United-States,>50K
33,Private,176711,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
27,Private,215014,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Non-Female,0,0,35,Mexico,<=50K
52,Private,160703,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,65,United-States,>50K
61,Private,107438,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Non-Female,0,1651,40,United-States,<=50K
65,Private,115880,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,>50K
38,Private,175232,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Non-Female,0,0,48,United-States,<=50K
68,Private,208478,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,18,N/A,<=50K
47,Private,139268,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Non-Female,0,0,40,United-States,<=50K
25,Private,212522,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Non-Female,0,0,40,United-States,<=50K
31,Private,193231,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Non-Female,3325,0,60,United-States,<=50K
59,Self-emp-not-inc,96459,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,<=50K
18,Private,174394,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
23,Private,142766,Some-college,10,Never-married,Adm-clerical,Own-child,White,Non-Female,1055,0,20,United-States,<=50K
47,Local-gov,166863,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,>50K
52,Local-gov,199995,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,7298,0,60,United-States,>50K
22,Private,51111,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,126945,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Non-Female,0,0,40,United-States,<=50K
55,Private,37438,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,>50K
60,Private,101096,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,65,United-States,>50K
50,Private,128478,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Non-Female,0,0,70,United-States,<=50K
29,Private,95423,HS-grad,9,Married-AF-spouse,Transport-moving,Husband,White,Non-Female,0,0,80,United-States,<=50K
37,Private,188540,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,1902,45,United-States,>50K
51,Private,114927,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Non-Female,7298,0,40,United-States,>50K
29,Private,183887,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Non-Female,0,0,40,United-States,<=50K
49,N/A,558183,Assoc-voc,11,Married-spouse-absent,N/A,Unmarried,White,Female,0,0,40,United-States,<=50K
31,Private,39054,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,20,United-States,<=50K
73,Local-gov,205580,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,6,United-States,<=50K
31,Private,113364,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Non-Female,0,0,40,United-States,>50K
39,Private,238415,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,50,United-States,>50K
39,Private,167140,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Non-Female,0,0,40,United-States,<=50K
46,Private,133616,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,169532,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,15,United-States,<=50K
47,State-gov,223944,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,United-States,<=50K
36,Private,282092,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,161478,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
39,Private,160123,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Self-emp-inc,281832,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,40,Cuba,>50K
29,Private,341846,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,<=50K
50,Private,204518,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
71,Private,187493,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Non-Female,0,0,40,United-States,>50K
32,Federal-gov,249409,HS-grad,9,Never-married,Other-service,Own-child,Black,Non-Female,0,0,40,United-States,<=50K
23,Private,35633,Some-college,10,Never-married,Sales,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
35,Private,140474,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Inuit,Non-Female,0,0,40,United-States,<=50K
45,Private,89325,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Non-Female,0,0,45,United-States,<=50K
22,Private,60668,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Non-Female,0,0,40,United-States,<=50K
35,Private,40135,HS-grad,9,Never-married,Other-service,Own-child,White,Non-Female,0,0,30,United-States,<=50K
40,Private,353142,Some-college,10,Divorced,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
25,Private,96268,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,107425,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
65,Private,204042,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Non-Female,0,0,20,United-States,<=50K
31,Local-gov,206609,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Non-Female,0,0,40,United-States,>50K
50,Private,140741,11th,7,Never-married,Machine-op-inspct,Other-relative,White,Female,0,0,40,United-States,<=50K
20,Private,172047,Some-college,10,Never-married,Farming-fishing,Own-child,White,Non-Female,0,0,10,United-States,<=50K
45,Local-gov,54190,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Non-Female,0,0,50,United-States,>50K
